对,O
卓,B-SEN
越,I-SEN
打,O
出,O
问,O
号,O
。,O
收,O
到,O
这,O
次,O
教,O
训,O
以,O
后,O
决,O
定,O
家,O
具,O
绝,O
不,O
网,O
购,O
。,O
,
包,B-ASP
装,I-ASP
好,B-SEN
，,O
但,O
皮,O
料,O
和,O
做,B-ASP
工,I-ASP
不,B-SEN
怎,I-SEN
么,I-SEN
样,I-SEN
,
不,O
是,O
全,O
棉,O
的,O
，,O
穿,O
在,O
身,O
上,O
大,B-ASP
小,I-ASP
合,B-SEN
适,I-SEN
。,O
,
不,B-SEN
错,I-SEN
的,O
书,B-ASP
，,O
拓,O
宽,O
视,O
野,O
。,O
,
上,O
次,O
是,O
自,O
己,O
用,O
的,O
，,O
堂,O
妹,O
见,O
了,O
也,O
想,O
买,O
个,O
，,O
所,O
以,O
就,O
帮,O
他,O
买,O
了,O
，,O
一,O
点,O
都,O
不,B-SEN
牢,I-SEN
固,O
，,O
不,B-SEN
结,I-SEN
实,I-SEN
，,O
晃,O
来,O
晃,O
去,O
，,O
纸,O
皮,O
占,O
很,B-SEN
大,I-SEN
面,B-ASP
积,I-ASP
，,O
哎,O
喜,B-SEN
欢,I-SEN
这,O
款,B-ASP
式,I-ASP
的,O
，,O
请,O
慎,B-SEN
重,I-SEN
。,O
,
这,O
文,O
胸,O
我,O
怎,O
么,O
穿,O
什,O
么,O
衣,O
服,O
前,O
面,O
都,O
会,O
露,O
出,O
来,O
，,O
真,O
的,O
很,O
尴,O
尬,O
！,O
有,O
可,O
能,O
太,O
大,O
了,O
，,O
可,O
这,O
是,O
最,O
小,O
号,O
了,O
，,O
哎,O
，,O
是,O
我,O
的,O
错,B-SEN
！,O
,
东,B-ASP
西,I-ASP
很,O
一,B-SEN
般,I-SEN
，,O
价,B-ASP
格,I-ASP
却,O
很,B-SEN
高,I-SEN
，,O
让,O
人,O
后,B-SEN
悔,I-SEN
，,O
还,O
不,O
如,O
在,O
当,O
地,O
市,O
场,O
随,O
便,O
买,O
一,O
个,O
。,O
,
h,O
e,O
a,O
d,O
F,O
i,O
r,O
s,O
t,O
系,O
列,O
的,O
书,B-ASP
都,O
很,O
奇,B-SEN
妙,I-SEN
，,O
不,O
过,O
这,O
本,O
是,O
专,O
门,O
面,O
向,O
那,O
个,O
考,O
试,O
的,O
，,O
用,O
来,O
这,O
方,O
面,O
打,O
基,O
础,O
也,O
不,B-SEN
错,I-SEN
。,O
。,O
,
适,B-SEN
合,I-SEN
自,O
学,O
，,O
想,O
精,O
进,O
地,O
学,O
慎,O
选,O
！,O
我,O
后,B-SEN
悔,I-SEN
了,O
，,O
原,O
来,O
老,O
师,O
有,O
指,O
定,O
的,O
教,O
材,O
买,O
,
实,O
物,O
和,O
照,O
片,O
样,B-ASP
子,I-ASP
蛮,O
符,B-SEN
合,I-SEN
，,O
质,B-ASP
感,I-ASP
不,B-SEN
错,I-SEN
，,O
内,O
存,O
有,O
点,O
缩,B-ASP
水,I-ASP
但,O
是,O
也,O
还,B-SEN
好,I-SEN
,
为,O
什,O
么,O
没,O
有,O
盒,O
子,O
上,O
所,O
说,O
的,O
防,O
伪,O
查,O
询,O
标,O
签,O
呢,O
？,O
对,O
于,O
初,O
次,O
顾,O
客,O
，,O
心,B-ASP
里,I-ASP
很,O
不,B-SEN
踏,I-SEN
实,I-SEN
呀,O
！,O
而,O
且,O
刚,O
发,O
现,O
比,O
官,O
网,O
还,O
贵,B-SEN
了,O
2,O
0,O
元,O
？,O
,
和,O
日,O
本,O
买,O
的,O
一,O
样,O
正,B-SEN
品,I-SEN
有,O
保,B-SEN
证,I-SEN
,
持,B-SEN
久,I-SEN
装,O
太,O
小,O
至,O
尊,O
持,B-SEN
久,I-SEN
还,O
没,O
试,O
。,O
货,B-ASP
应,O
是,O
正,B-SEN
品,I-SEN
,
我,O
还,O
是,O
掺,O
进,O
妙,O
多,O
乐,O
和,O
去,O
毛,O
球,O
皇,O
家,O
猫,B-ASP
粮,I-ASP
一,O
起,O
的,O
，,O
我,O
家,O
祖,O
宗,O
讨,O
猫,B-ASP
粮,I-ASP
时,O
，,O
以,O
为,O
是,O
它,O
嫌,O
之,O
前,O
的,O
猫,B-ASP
粮,I-ASP
不,O
松,O
脆,B-SEN
才,O
讨,O
的,O
，,O
结,B-ASP
果,I-ASP
加,O
进,O
新,B-SEN
的,O
它,O
吃,O
了,O
几,O
颗,O
就,O
不,O
吃,O
了,O
，,O
摸,O
着,O
说,O
好,O
话,O
也,O
不,O
吃,O
，,O
好,O
几,O
天,O
没,O
看,O
见,O
它,O
大,O
吃,O
过,O
，,O
后,O
来,O
觉,O
得,O
是,O
这,O
个,O
粮,O
的,O
问,O
题,O
，,O
只,O
好,O
把,O
这,O
个,O
猫,B-ASP
粮,I-ASP
筛,O
出,O
来,O
，,O
我,O
家,O
祖,O
宗,O
这,O
才,O
结,O
结,O
实,O
实,O
大,O
吃,O
了,O
一,O
顿,O
，,O
郁,B-SEN
闷,I-SEN
啊,O
…,O
…,O
之,O
前,O
妙,O
多,O
乐,O
和,O
去,O
毛,O
球,O
皇,O
家,O
猫,B-ASP
粮,I-ASP
混,O
在,O
一,O
起,O
是,O
有,O
吃,O
的,O
，,O
这,O
次,O
掺,O
这,O
个,O
极,B-SEN
佳,I-SEN
口,B-ASP
感,I-ASP
就,O
不,O
吃,O
…,O
…,O
浪,B-SEN
费,I-SEN
了,O
,
便,B-SEN
宜,I-SEN
，,O
质,B-ASP
量,I-ASP
又,O
好,B-SEN
，,O
很,B-SEN
好,I-SEN
穿,O
，,O
面,B-ASP
料,I-ASP
很,O
柔,B-SEN
软,I-SEN
，,O
非,O
常,O
满,B-SEN
意,I-SEN
。,O
,
里,O
面,O
就,O
两,O
包,O
纸,O
，,O
没,O
滚,O
刷,O
，,O
叫,O
我,O
怎,O
么,O
用,O
，,O
失,B-SEN
望,I-SEN
！,O
！,O
！,O
,
买,O
的,O
一,O
个,O
8,O
G,O
的,O
和,O
4,O
G,O
的,O
，,O
但,O
是,O
看,O
到,O
8,O
G,O
的,O
包,O
装,O
，,O
封,O
条,O
已,O
经,O
被,O
拆,O
开,O
了,O
，,O
起,O
初,O
感,O
觉,O
没,O
什,O
么,O
，,O
只,O
是,O
觉,B-ASP
得,I-ASP
能,B-SEN
用,I-SEN
就,O
好,B-SEN
了,O
，,O
但,O
是,O
用,O
了,O
几,O
天,O
，,O
发,O
现,O
8,O
G,O
的,O
优,O
盘,O
，,O
其,O
实,O
没,O
有,O
那,O
么,O
大,O
，,O
也,O
就,O
4,O
个,O
G,O
左,O
右,O
，,O
感,O
觉,O
自,O
己,O
受,O
骗,O
了,O
，,O
但,O
是,O
退,B-ASP
货,I-ASP
有,O
麻,B-SEN
烦,I-SEN
，,O
本,O
来,O
是,O
看,O
着,O
H,O
P,O
的,O
名,O
气,O
去,O
的,O
，,O
但,O
是,O
…,O
…,O
…,O
…,O
，,O
哎,O
，,O
希,O
望,O
各,O
位,O
在,O
考,O
虑,O
买,O
这,O
款,O
优,O
盘,O
的,O
时,O
候,O
，,O
想,O
清,B-SEN
楚,I-SEN
！,O
！,O
！,O
！,O
,
机,B-ASP
器,I-ASP
是,O
中,O
国,O
亚,O
马,O
逊,O
海,O
外,O
购,O
的,O
，,O
美,O
国,O
发,O
货,O
，,O
中,O
国,O
制,O
造,O
，,O
外,B-ASP
观,I-ASP
很,O
貌,B-SEN
美,I-SEN
，,O
但,O
按,O
键,O
上,O
的,O
字,O
多,O
按,O
几,O
下,O
居,O
然,O
就,O
没,O
了,O
！,O
没,O
了,O
！,O
好,B-SEN
吧,O
，,O
我,O
忍,O
！,O
买,O
了,O
电,O
压,O
转,O
换,O
器,O
，,O
结,O
果,O
机,B-ASP
器,I-ASP
是,O
坏,B-SEN
的,O
，,O
无,O
法,O
工,O
作,O
，,O
这,O
我,O
可,O
没,O
法,O
忍,O
了,O
。,O
联,O
系,O
客,O
服,O
，,O
客,O
服,O
建,O
议,O
退,O
货,O
，,O
由,O
买,O
家,O
寄,O
回,O
，,O
运,O
费,O
报,O
销,O
，,O
我,O
想,O
也,O
可,B-SEN
以,I-SEN
。,O
用,O
了,O
顺,O
丰,O
国,O
际,O
，,O
运,O
费,O
9,O
百,O
多,O
。,O
美,O
国,O
处,O
理,O
速,O
度,O
很,B-SEN
快,I-SEN
，,O
到,O
货,O
后,O
几,O
个,O
工,O
作,O
日,O
就,O
将,O
货,O
款,O
退,O
了,O
给,O
我,O
。,O
但,O
中,O
国,O
亚,O
马,O
逊,O
的,O
报,O
销,O
居,O
然,O
用,O
了,O
整,O
整,O
两,O
个,O
月,O
！,O
一,O
月,O
提,O
出,O
的,O
申,O
请,O
，,O
这,O
期,O
间,O
我,O
打,O
电,O
话,O
写,O
邮,O
件,O
过,O
数,O
次,B-SEN
，,O
都,O
只,O
告,O
诉,O
我,O
说,O
让,O
我,O
等,O
。,O
终,O
于,O
3,O
月,O
3,O
日,O
打,O
电,O
话,O
告,O
诉,O
我,O
说,O
系,O
统,O
原,O
因,O
无,O
法,O
退,O
现,O
金,O
，,O
以,O
亚,O
马,O
逊,O
礼,B-ASP
品,I-ASP
卡,B-SEN
形,O
式,O
退,O
款,O
给,O
我,O
。,O
3,O
月,O
6,O
日,O
到,O
帐,O
。,O
对,O
于,O
中,O
国,O
亚,O
马,O
逊,O
如,O
此,O
的,O
办,O
事,O
效,O
率,O
，,O
真,O
心,O
的,O
表,O
示,O
不,B-SEN
满,I-SEN
意,I-SEN
。,O
,
有,O
一,O
点,O
小,O
失,B-SEN
望,I-SEN
，,O
信,O
号,O
强,B-ASP
度,I-ASP
不,B-SEN
错,I-SEN
，,O
可,O
是,O
，,O
手,O
机,O
在,O
客,O
厅,O
就,O
连,O
接,O
不,O
上,O
了,O
,
宝,O
贝,O
收,O
到,O
了,O
，,O
包,B-ASP
装,I-ASP
好,B-SEN
严,B-SEN
实,I-SEN
，,O
特,O
意,O
用,O
了,O
几,O
天,O
感,B-ASP
觉,I-ASP
效,B-ASP
果,I-ASP
很,B-SEN
好,I-SEN
，,O
真,O
的,O
是,O
感,B-ASP
觉,I-ASP
不,B-SEN
错,I-SEN
，,O
也,O
很,O
温,B-SEN
和,I-SEN
，,O
不,O
刺,O
激,O
。,O
已,O
经,O
推,B-SEN
荐,I-SEN
给,O
朋,O
友,O
了,O
。,O
用,O
完,O
回,O
购,O
。,O
,
没,O
有,O
泡,O
沫,O
，,O
味,B-ASP
道,I-ASP
也,O
不,B-SEN
好,I-SEN
，,O
不,B-SEN
喜,I-SEN
欢,I-SEN
,
一,O
杯,O
咖,O
啡,O
几,O
分,O
钟,O
就,O
搞,O
定,O
。,O
想,O
喝,O
就,O
喝,O
，,O
很,B-SEN
好,I-SEN
。,O
,
好,B-SEN
硬,B-SEN
的,O
刷,B-ASP
毛,I-ASP
啊,O
，,O
有,O
点,O
难,B-SEN
用,I-SEN
,
很,O
不,B-SEN
错,I-SEN
，,O
放,O
在,O
寝,O
室,O
用,O
的,O
，,O
同,O
学,O
都,O
觉,B-ASP
得,I-ASP
很,O
舒,B-SEN
服,I-SEN
，,O
坐,O
着,O
打,O
王,O
者,O
，,O
很,O
舒,B-SEN
服,I-SEN
,
货,O
到,O
了,O
，,O
袋,B-ASP
子,I-ASP
是,O
破,B-SEN
的,O
，,O
不,O
知,O
道,O
流,O
失,O
了,O
多,O
少,O
，,O
很,O
失,B-SEN
望,I-SEN
。,O
第,O
一,O
次,O
遇,O
到,O
这,O
种,O
情,O
况,O
。,O
很,O
失,B-SEN
望,I-SEN
！,O
,
没,O
有,O
盒,B-ASP
子,I-ASP
，,O
没,O
有,O
盒,B-ASP
子,I-ASP
，,O
没,O
有,O
盒,B-ASP
子,I-ASP
。,O
要,O
盒,B-ASP
子,I-ASP
的,O
慎,O
买,O
，,O
感,O
觉,O
没,O
有,O
盒,B-ASP
子,I-ASP
的,O
话,O
真,O
不,B-SEN
值,I-SEN
这,O
个,O
价,O
,
买,O
回,O
来,O
作,O
为,O
单,O
子,O
铺,O
着,O
用,O
，,O
质,B-ASP
感,I-ASP
不,B-SEN
错,I-SEN
，,O
个,O
人,O
比,O
较,O
喜,B-SEN
欢,I-SEN
这,O
种,O
朴,B-SEN
实,I-SEN
的,O
颜,B-ASP
色,I-ASP
。,O
,
实,O
际,O
使,O
用,O
效,B-ASP
果,I-ASP
不,B-SEN
符,I-SEN
合,I-SEN
预,O
期,O
。,O
,
之,O
前,O
一,O
直,O
用,O
m,O
u,O
j,O
i,O
的,O
耳,O
塞,O
，,O
很,B-SEN
贵,I-SEN
但,O
质,B-ASP
量,I-ASP
也,O
很,B-SEN
好,I-SEN
。,O
这,O
个,O
挺,O
便,B-SEN
宜,I-SEN
，,O
质,B-ASP
量,I-ASP
是,O
比,O
不,O
过,O
m,O
u,O
j,O
i,O
。,O
不,O
过,O
也,O
很,O
不,B-SEN
错,I-SEN
了,O
。,O
。,O
穷,O
人,O
表,O
示,O
以,O
后,O
就,O
用,O
这,O
个,O
了,O
=,O
=,O
,
外,B-ASP
形,I-ASP
很,B-SEN
好,I-SEN
看,O
，,O
比,O
我,O
预,O
计,O
的,O
好,B-SEN
,
发,B-ASP
货,I-ASP
快,B-SEN
，,O
服,B-ASP
务,I-ASP
好,B-SEN
！,O
质,B-ASP
量,I-ASP
好,B-SEN
，,O
价,B-ASP
格,I-ASP
也,O
公,B-SEN
道,I-SEN
。,O
,
对,O
我,O
这,O
个,O
完,O
全,O
初,O
学,O
者,O
来,O
说,O
，,O
已,O
经,O
很,O
厉,B-SEN
害,I-SEN
了,O
。,O
遇,O
到,O
一,O
些,O
问,O
题,O
要,O
自,O
己,O
重,O
复,O
来,O
琢,O
磨,O
。,O
关,O
于,O
自,O
动,O
穿,O
线,O
，,O
注,O
意,O
一,O
定,O
要,O
手,O
轮,O
将,O
针,O
上,O
升,O
到,O
最,O
高,O
再,O
进,O
行,O
，,O
否,O
则,O
会,O
很,O
容,B-SEN
易,I-SEN
失,B-SEN
败,I-SEN
！,O
其,O
他,O
的,O
经,O
验,O
以,O
后,O
再,O
来,O
说,O
。,O
,
没,O
啥,O
用,O
，,O
有,O
严,B-SEN
重,I-SEN
依,B-ASP
赖,I-ASP
性,I-ASP
,
这,O
样,O
刷,O
牙,O
，,O
会,O
损,B-SEN
伤,I-SEN
牙,B-ASP
齿,I-ASP
吧,O
？,O
现,O
在,O
放,O
一,O
边,O
，,O
不,O
敢,O
用,O
了,O
。,O
,
膏,B-ASP
体,I-ASP
较,B-SEN
干,I-SEN
，,O
泡,B-ASP
沫,I-ASP
较,B-SEN
少,I-SEN
。,O
,
非,O
常,O
喜,B-SEN
欢,I-SEN
，,O
非,O
常,O
实,B-SEN
用,I-SEN
！,O
,
藏,O
香,O
哪,O
里,O
是,O
这,O
商,O
品,O
的,O
品,O
质,O
，,O
藏,O
香,O
是,O
加,O
入,O
了,O
中,O
草,O
药,O
和,O
香,O
料,O
的,O
，,O
感,B-ASP
觉,I-ASP
不,B-SEN
值,I-SEN
这,O
价,O
钱,O
。,O
,
上,O
学,O
用,O
的,O
，,O
质,B-ASP
量,I-ASP
过,B-SEN
得,I-SEN
去,I-SEN
，,O
颜,O
色,O
没,O
有,O
图,O
片,O
上,O
靓,O
，,O
床,O
单,O
有,O
点,O
小,O
,
一,O
直,O
用,O
这,O
个,O
配,O
合,O
美,B-SEN
容,O
仪,O
使,O
用,O
，,O
低,B-SEN
含,B-ASP
量,I-ASP
果,O
酸,O
有,O
一,O
定,O
的,O
焕,O
肤,O
作,O
用,O
，,O
但,O
是,O
又,O
不,O
会,O
太,O
刺,O
激,O
。,O
价,B-ASP
格,I-ASP
肯,O
定,O
比,O
较,O
美,B-SEN
啦,O
，,O
亚,O
马,O
逊,O
海,B-ASP
外,I-ASP
购,I-ASP
很,O
方,B-SEN
便,I-SEN
！,O
,
上,O
次,O
买,O
了,O
，,O
说,O
用,B-ASP
着,I-ASP
不,B-SEN
错,I-SEN
，,O
今,O
天,O
下,O
单,O
子,O
一,O
看,O
运,O
费,O
1,O
5,O
元,O
多,O
，,O
这,O
么,O
贵,B-SEN
。,O
,
好,B-SEN
就,O
一,O
个,O
字,B-ASP
，,O
建,O
议,O
买,O
，,O
一,O
个,O
人,O
用,O
够,O
了,O
,
感,O
觉,O
对,O
不,O
起,O
这,O
个,O
价,O
格,O
，,O
没,O
想,O
像,O
中,O
好,B-SEN
用,I-SEN
啦,O
,
一,O
直,O
在,O
用,O
着,O
，,O
很,O
喜,B-SEN
欢,I-SEN
的,O
,
书,B-ASP
很,B-SEN
好,I-SEN
，,O
插,B-ASP
图,I-ASP
也,O
很,O
精,B-SEN
美,I-SEN
，,O
纸,O
张,O
是,O
那,O
种,O
铜,O
板,O
纸,O
。,O
不,O
过,O
就,O
是,O
快,O
递,O
过,O
程,O
中,O
把,O
封,O
面,O
弄,O
皱,O
了,O
。,O
。,O
。,O
,
很,B-SEN
好,I-SEN
，,O
抢,O
购,O
的,O
，,O
性,B-ASP
价,I-ASP
比,I-ASP
很,B-SEN
高,I-SEN
，,O
有,O
送,O
电,O
池,O
！,O
亚,O
马,O
逊,O
服,B-ASP
务,I-ASP
很,B-SEN
好,I-SEN
,
都,O
放,O
了,O
快,B-SEN
一,O
个,O
星,O
期,O
了,O
，,O
怎,O
么,O
车,O
把,O
手,O
还,O
有,O
味,O
道,O
,
亏,B-SEN
大,I-SEN
了,O
，,O
这,O
垃,O
圾,O
袋,O
一,O
个,O
还,O
要,O
1,O
4,O
元,O
，,O
和,O
超,O
市,O
随,B-SEN
便,I-SEN
买,O
的,O
有,O
什,O
么,O
区,B-ASP
别,I-ASP
。,O
被,O
坑,B-SEN
了,O
,
很,O
不,B-SEN
开,I-SEN
心,I-SEN
的,O
体,B-ASP
验,I-ASP
，,O
没,O
什,O
么,O
好,O
说,O
的,O
，,O
人,O
生,O
追,O
求,O
美,B-SEN
好,O
的,O
事,O
情,O
，,O
其,O
他,O
的,O
选,O
择,O
忘,O
记,O
,
就,O
是,O
普,B-SEN
通,I-SEN
牙,B-ASP
膏,I-ASP
，,O
个,O
人,O
还,O
是,O
比,O
较,O
中,B-SEN
意,I-SEN
黑,O
人,O
的,O
,
一,B-SEN
般,I-SEN
一,B-SEN
般,I-SEN
吧,O
也,O
就,O
是,O
觉,O
得,O
能,O
比,O
外,O
面,O
的,O
相,O
对,O
真,O
一,O
些,O
，,O
现,O
在,O
假,B-SEN
货,I-SEN
太,O
多,O
。,O
,
和,O
我,O
之,O
前,O
买,O
的,O
味,O
道,O
不,O
一,O
样,O
感,B-ASP
觉,I-ASP
没,O
有,O
之,O
前,O
买,O
的,O
好,O
,
香,B-ASP
味,I-ASP
不,O
是,O
很,O
喜,O
欢,O
，,O
但,O
是,O
吸,B-ASP
水,I-ASP
性,I-ASP
不,B-SEN
错,I-SEN
。,O
个,O
别,O
买,B-ASP
家,I-ASP
看,O
到,O
里,O
面,O
很,B-SEN
久,I-SEN
了,O
都,O
是,O
干,B-SEN
的,O
，,O
不,B-SEN
要,I-SEN
着,I-SEN
急,I-SEN
，,O
再,O
等,O
等,O
你,O
就,O
会,O
发,O
现,O
里,O
面,O
渐,O
渐,O
有,O
水,O
珠,O
，,O
之,O
后,O
装,O
满,O
底,O
层,O
，,O
然,O
后,O
慢,O
慢,O
多,O
起,O
来,O
。,O
这,O
些,O
过,O
程,O
要,O
等,O
上,O
几,O
周,O
了,O
…,O
…,O
,
一,B-SEN
般,I-SEN
般,I-SEN
，,O
湿,O
拖,O
的,O
时,O
候,O
沾,O
上,O
的,O
脏,O
东,O
西,O
必,O
须,O
用,O
手,O
才,O
能,O
清,B-ASP
理,I-ASP
干,B-SEN
净,I-SEN
，,O
比,O
较,O
麻,B-SEN
烦,I-SEN
地,O
说,O
，,O
边,O
边,O
角,O
角,O
没,O
法,O
清,B-ASP
理,I-ASP
，,O
宣,O
传,O
有,O
点,O
过,O
,
好,B-SEN
，,O
容,O
量,O
大,O
，,O
照,B-ASP
片,I-ASP
可,B-SEN
以,I-SEN
随,B-SEN
便,I-SEN
拍,O
，,O
也,O
不,O
怕,O
满,O
！,O
,
产,B-ASP
品,I-ASP
看,B-ASP
起,I-ASP
来,I-ASP
还,B-SEN
好,I-SEN
，,O
不,O
过,O
包,B-ASP
装,I-ASP
很,O
简,B-SEN
单,I-SEN
，,O
最,O
便,B-SEN
宜,I-SEN
的,O
塑,B-ASP
料,I-ASP
袋,I-ASP
无,O
纺,O
布,B-ASP
袋,I-ASP
。,O
无,O
纺,O
布,B-ASP
袋,I-ASP
不,B-SEN
是,I-SEN
正,I-SEN
品,I-SEN
公,O
司,O
带,O
的,O
，,O
跟,O
官,O
网,O
买,O
的,O
质,O
量,O
不,O
一,O
样,O
。,O
所,O
以,O
总,O
是,O
怀,O
疑,O
产,B-ASP
品,I-ASP
是,O
不,B-SEN
是,I-SEN
正,I-SEN
品,I-SEN
了,O
。,O
。,O
。,O
。,O
,
底,O
下,O
四,O
个,O
角,O
向,O
外,O
不,O
合,O
格,O
，,O
好,O
像,O
次,B-SEN
品,I-SEN
,
配,O
的,O
毛,B-ASP
刷,I-ASP
有,O
很,B-SEN
大,I-SEN
的,O
一,O
个,O
缺,O
口,O
，,O
一,O
碰,O
毛,O
就,O
掉,O
光,O
了,O
，,O
不,O
能,O
用,O
。,O
幸,O
亏,O
自,O
己,O
还,O
有,O
以,O
前,O
的,O
毛,B-ASP
刷,I-ASP
。,O
,
东,B-ASP
西,I-ASP
挺,B-SEN
小,I-SEN
的,O
，,O
价,B-ASP
格,I-ASP
有,O
些,O
贵,B-SEN
了,O
，,O
感,O
觉,O
不,O
太,O
值,O
，,O
但,O
这,O
个,O
还,O
是,O
必,O
须,O
品,O
,
眼,O
镜,O
质,B-ASP
量,I-ASP
很,B-SEN
好,I-SEN
商,B-ASP
家,I-ASP
也,O
特,O
别,O
的,O
好,B-SEN
,
其,O
实,O
吧,O
南,O
方,O
的,O
天,O
气,O
用,B-SEN
不,I-SEN
上,I-SEN
，,O
就,O
是,O
为,O
每,O
个,O
月,O
来,O
那,O
个,O
用,O
的,O
。,O
挺,B-SEN
好,I-SEN
。,O
,
勺,O
子,O
是,O
越,O
南,O
产,O
的,O
非,O
常,O
袖,B-SEN
珍,I-SEN
质,B-ASP
量,I-ASP
还,O
是,O
可,B-SEN
以,I-SEN
咯,O
秒,O
杀,O
价,O
买,O
的,O
有,O
时,O
便,O
宜,O
也,O
不,O
能,O
贪,O
啊,O
,
刚,B-SEN
好,I-SEN
需,O
要,O
有,O
一,O
个,O
支,O
持,O
A,O
D,O
S,O
L,O
2,O
的,O
猫,O
，,O
而,O
这,O
个,O
设,O
备,O
又,O
同,O
时,O
带,O
了,O
无,O
线,O
路,O
由,O
的,O
功,O
能,O
，,O
用,O
了,O
几,O
天,O
下,O
来,O
觉,B-ASP
得,I-ASP
好,B-SEN
不,B-SEN
错,I-SEN
。,O
设,O
置,O
界,O
面,O
就,O
是,O
典,O
型,O
的,O
T,O
P,O
-,O
L,O
i,O
n,O
k,O
风,O
格,O
，,O
没,O
有,O
太,O
麻,O
烦,O
的,O
地,O
方,O
，,O
设,O
好,B-SEN
拨,O
号,O
，,O
打,O
开,O
D,O
H,O
C,O
P,O
，,O
然,O
后,O
设,O
置,O
一,O
下,O
W,O
P,O
A,O
2,O
的,O
安,O
全,O
密,O
钥,O
，,O
所,O
有,O
的,O
设,O
备,O
就,O
都,O
可,B-SEN
以,I-SEN
上,B-ASP
网,I-ASP
了,O
。,O
小,O
吐,O
槽,O
一,O
下,O
，,O
由,O
于,O
设,O
备,O
的,O
造,O
型,O
不,O
是,O
规,O
则,O
的,O
矩,O
形,O
，,O
所,O
以,O
无,O
法,O
直,O
接,O
竖,O
着,O
放,O
，,O
好,B-SEN
在,O
书,O
桌,O
上,O
有,O
一,O
个,O
角,O
落,O
可,B-SEN
以,I-SEN
让,O
它,O
“,O
站,O
着,O
”,O
。,O
设,O
备,O
的,O
散,O
热,O
孔,O
是,O
直,O
接,O
打,O
在,O
白,O
色,O
面,O
的,O
，,O
所,O
以,O
我,O
觉,B-ASP
得,I-ASP
竖,O
着,O
放,O
会,O
避,O
免,O
长,O
时,O
间,O
放,O
置,O
导,O
致,O
的,O
积,O
灰,O
。,O
,
感,B-ASP
觉,I-ASP
是,O
正,B-SEN
品,I-SEN
，,O
贵,B-SEN
的,O
我,O
想,O
会,O
声,B-ASP
音,I-ASP
可,O
能,O
会,O
更,B-SEN
好,I-SEN
,
没,O
想,O
到,O
这,O
么,O
大,O
，,O
实,O
际,O
使,B-ASP
用,I-ASP
上,O
并,O
不,O
实,B-SEN
用,I-SEN
。,O
,
就,O
是,O
经,O
常,O
接,O
触,O
不,O
良,O
没,O
压,O
感,O
，,O
触,O
控,O
功,B-ASP
能,I-ASP
不,B-SEN
好,I-SEN
用,I-SEN
，,O
有,O
时,O
还,O
会,O
画,O
直,O
线,O
,
我,O
其,O
实,O
不,O
怎,O
么,O
用,O
的,O
，,O
但,O
是,O
相,O
比,O
起,O
以,O
前,O
买,O
的,O
，,O
还,O
是,O
比,O
较,O
喜,B-SEN
欢,I-SEN
这,O
个,O
的,O
,
实,B-ASP
物,I-ASP
很,O
粗,B-SEN
糙,I-SEN
，,O
钢,B-ASP
条,I-ASP
不,B-SEN
稳,I-SEN
，,O
很,O
容,B-SEN
易,I-SEN
掉,O
下,O
来,O
，,O
真,O
心,O
不,B-SEN
喜,I-SEN
欢,I-SEN
。,O
,
用,O
下,O
来,O
，,O
好,O
像,O
没,O
有,O
宣,B-ASP
传,I-ASP
的,O
那,O
么,O
神,B-SEN
奇,I-SEN
。,O
光,O
触,O
媒,O
这,O
东,O
西,O
，,O
看,B-SEN
不,I-SEN
见,I-SEN
摸,O
不,O
着,O
，,O
没,O
个,O
客,O
观,O
评,O
测,O
标,O
准,O
，,O
效,O
果,O
还,O
真,O
是,O
取,O
决,O
于,O
感,O
觉,O
。,O
,
洗,O
后,O
穿,O
了,O
两,O
天,O
，,O
每,O
天,O
都,O
觉,B-ASP
得,I-ASP
左,O
边,O
后,O
背,O
有,O
些,O
痒,B-SEN
，,O
我,O
以,O
为,O
是,O
换,O
季,O
造,O
成,O
的,O
皮,B-ASP
肤,I-ASP
干,B-SEN
燥,I-SEN
引,O
起,O
，,O
今,O
天,O
仔,B-SEN
细,I-SEN
一,O
看,O
原,O
来,O
后,O
边,O
的,O
卡,O
扣,B-ASP
中,O
间,O
是,O
焊,O
死,O
的,O
，,O
以,O
至,O
于,O
带,O
子,O
那,O
里,O
的,O
面,O
料,O
堆,O
积,O
凸,O
起,O
，,O
所,O
以,O
产,O
生,O
摩,B-ASP
擦,I-ASP
很,B-SEN
痒,I-SEN
。,O
可,B-SEN
怜,I-SEN
我,O
傻,O
傻,O
的,O
以,O
为,O
是,O
卡,O
扣,B-ASP
太,O
紧,O
，,O
拼,O
命,O
弄,O
平,O
也,O
弄,O
不,O
了,O
，,O
指,O
甲,O
都,O
疼,B-SEN
了,O
。,O
想,O
联,O
系,O
卖,O
家,O
换,O
货,O
，,O
可,O
是,O
却,O
是,O
只,O
有,O
邮,O
件,O
联,O
系,O
，,O
还,O
不,O
能,O
发,O
照,O
片,O
…,O
…,O
麻,B-SEN
烦,I-SEN
死,O
。,O
我,O
决,O
定,O
不,O
换,O
了,O
，,O
一,O
星,O
送,O
上,O
。,O
,
还,O
不,B-SEN
错,I-SEN
，,O
保,O
温,O
比,O
宜,O
家,O
的,O
好,O
得,O
多,O
,
帮,O
同,O
事,O
买,O
的,O
，,O
她,O
喜,B-SEN
欢,I-SEN
薰,O
衣,O
草,O
的,O
味,B-ASP
道,I-ASP
，,O
不,O
过,O
价,B-ASP
钱,I-ASP
偏,B-SEN
高,I-SEN
，,O
